Student_id,Age,Gender,Race,Location,Email,CGPA,Previous_Achievements,CourseTaken,Grades,Certifications,Hard_Skills,Soft_Skills,Previous_Work_Experience_Type,Previous_Work_Experience_Years,Previous_JobProfile,Previous_Work_Experience_At,Current_Work_Experience_Type,Current_Work_Experience_Years,Current_Job_Profile,Current_Work_Experience_At,Interests,Keywords,Career Goal,Grade1,Grade2,Grade3,Total_Grades,Percentage,Final_Grade
660,23,F,Chinese,Johor,student660@example.com,2.47,Internship,Engineering,"86, 94, 81",Certified Data Scientist,TensorFlow,Problem Solving,Full-Time,1,Data Scientist,TechGiant Inc,Part-Time,3.838568052,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,86,94,81,261,87,B
661,38,M,Indian,Selangor,student661@example.com,2.08,Dean's List,Engineering,"90, 98, 81",AWS Certified Solutions Architect,TensorFlow,Problem Solving,Part-Time,4,Data Scientist,Innovate Solutions,Internship,5.612785507,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,90,98,81,269,89.66666667,A
662,40,F,Malay,Kedah,student662@example.com,3.31,Best Project,Computer Science,"99, 85, 95",AWS Certified Solutions Architect,R,Problem Solving,Full-Time,4.4,Software Engineer,TechGiant Inc,Part-Time,7.180893202,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,99,85,95,279,93,A
663,36,F,Malay,Selangor,student663@example.com,2.12,Dean's List,Computer Science,"96, 99, 85",,R,Problem Solving,Part-Time,3.6,Data Analyst,Innovate Solutions,Full-Time,5.500732925,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","C++, Java",Become a Software Engineer,96,99,85,280,93.33333333,A
664,37,M,Indian,Kedah,student664@example.com,2.06,Dean's List,Data Science,"90, 94, 83",,R,Leadership,Internship,3.8,Software Engineer,TechGiant Inc,Full-Time,6.3353843,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,90,94,83,267,89,B
665,20,F,Chinese,Selangor,student665@example.com,2.71,Best Project,Business,"88, 100, 99",Certified Data Scientist,R,Leadership,Internship,0.4,Data Analyst,Data Analytics Inc,Full-Time,3.508599699,Junior Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,88,100,99,287,95.66666667,A
666,22,F,Indian,Kuala Lumpur,student666@example.com,3.06,Dean's List,Computer Science,"94, 89, 83",AWS Certified Solutions Architect,SQL,Leadership,Internship,0.8,Data Scientist,TechGiant Inc,Full-Time,1.308048142,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,94,89,83,266,88.66666667,B
667,34,M,Other,Perak,student667@example.com,3.99,Dean's List,Business,"97, 88, 83",Certified Data Scientist,R,Leadership,Internship,3.2,Data Analyst,Data Analytics Inc,Internship,7.289337688,Senior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,97,88,83,268,89.33333333,A
668,23,F,Chinese,Kuala Lumpur,student668@example.com,2.27,Internship,Data Science,"93, 82, 86",AWS Certified Solutions Architect,SQL,Communication,Internship,1,Software Engineer,TechGiant Inc,Part-Time,4.090619507,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,93,82,86,261,87,B
669,25,F,Malay,Kuala Lumpur,student669@example.com,3.35,Internship,Engineering,"94, 80, 81",AWS Certified Solutions Architect,TensorFlow,Leadership,Internship,1.4,Data Analyst,Innovate Solutions,Full-Time,5.818707158,Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Data Science Manager,94,80,81,255,85,B
670,24,M,Chinese,Perak,student670@example.com,3.95,Best Project,Data Science,"90, 86, 91",Certified Data Scientist,R,Problem Solving,Full-Time,1.2,Data Analyst,Data Analytics Inc,Full-Time,1.604077569,Senior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,90,86,91,267,89,B
671,35,F,Other,Kedah,student671@example.com,2.86,Dean's List,Computer Science,"83, 99, 89",AWS Certified Solutions Architect,Python,Problem Solving,Part-Time,3.4,Data Analyst,TechGiant Inc,Part-Time,8.218655983,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,83,99,89,271,90.33333333,A
672,33,F,Other,Kedah,student672@example.com,3.54,Internship,Engineering,"89, 88, 84",,R,Leadership,Internship,3,Data Scientist,Data Analytics Inc,Part-Time,3.63717257,Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Data Science Manager,89,88,84,261,87,B
673,21,M,Chinese,Kedah,student673@example.com,2.81,Dean's List,Data Science,"83, 98, 84",Certified Data Scientist,R,Leadership,Full-Time,0.6,Software Engineer,Innovate Solutions,Part-Time,4.031585481,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,83,98,84,265,88.33333333,B
674,31,M,Indian,Johor,student674@example.com,2.12,Internship,Business,"95, 100, 92",AWS Certified Solutions Architect,Python,Problem Solving,Part-Time,2.6,Data Scientist,TechGiant Inc,Full-Time,4.079080745,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Senior Data Scientist,95,100,92,287,95.66666667,A
675,18,F,Chinese,Kuala Lumpur,student675@example.com,2.87,Best Project,Data Science,"96, 97, 82",Certified Data Scientist,Python,Leadership,Full-Time,0,Software Engineer,Innovate Solutions,Internship,0.428232593,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,96,97,82,275,91.66666667,A
676,27,F,Malay,Kedah,student676@example.com,2.51,Best Project,Engineering,"82, 86, 98",Certified Data Scientist,SQL,Problem Solving,Internship,1.8,Data Analyst,Data Analytics Inc,Part-Time,3.666161878,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,82,86,98,266,88.66666667,B
677,25,M,Chinese,Perak,student677@example.com,2.43,Best Project,Computer Science,"95, 90, 90",AWS Certified Solutions Architect,Python,Leadership,Internship,1.4,Data Analyst,Data Analytics Inc,Part-Time,3.944427609,Junior Data Scientist,TechGiant Inc,Software Development,"SQL, Power BI",Become a Software Engineer,95,90,90,275,91.66666667,A
678,38,F,Other,Selangor,student678@example.com,3.05,Dean's List,Data Science,"100, 100, 80",AWS Certified Solutions Architect,R,Leadership,Part-Time,4,Data Analyst,Innovate Solutions,Part-Time,8.124899334,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Software Engineer,100,100,80,280,93.33333333,A
679,28,M,Malay,Perak,student679@example.com,2.14,Dean's List,Computer Science,"80, 89, 94",AWS Certified Solutions Architect,Python,Leadership,Internship,2,Data Scientist,TechGiant Inc,Part-Time,2.36882199,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,80,89,94,263,87.66666667,B
680,28,F,Indian,Perak,student680@example.com,2.81,Dean's List,Computer Science,"86, 96, 80",,Power BI,Leadership,Internship,2,Software Engineer,Data Analytics Inc,Full-Time,5.58729947,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,86,96,80,262,87.33333333,B
681,40,M,Malay,Johor,student681@example.com,2.74,Best Project,Data Science,"81, 80, 82",Certified Data Scientist,Python,Communication,Internship,4.4,Data Analyst,Data Analytics Inc,Full-Time,4.945994824,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,81,80,82,243,81,B
682,29,F,Chinese,Perak,student682@example.com,2.67,Dean's List,Data Science,"85, 100, 100",AWS Certified Solutions Architect,Power BI,Communication,Full-Time,2.2,Data Analyst,TechGiant Inc,Full-Time,3.922817398,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,85,100,100,285,95,A
683,19,F,Indian,Selangor,student683@example.com,3.57,Dean's List,Engineering,"91, 87, 91",Certified Data Scientist,Python,Problem Solving,Full-Time,0.2,Software Engineer,Innovate Solutions,Full-Time,1.446365507,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,91,87,91,269,89.66666667,A
684,35,F,Malay,Selangor,student684@example.com,2.87,Internship,Computer Science,"81, 98, 82",AWS Certified Solutions Architect,Power BI,Leadership,Part-Time,3.4,Data Analyst,TechGiant Inc,Internship,4.852124737,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,81,98,82,261,87,B
685,24,M,Malay,Perak,student685@example.com,2.32,Best Project,Engineering,"80, 92, 86",Certified Data Scientist,R,Problem Solving,Internship,1.2,Data Analyst,Innovate Solutions,Internship,3.014966166,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,80,92,86,258,86,B
686,20,F,Other,Selangor,student686@example.com,2.25,Dean's List,Business,"90, 84, 83",Certified Data Scientist,Python,Problem Solving,Full-Time,0.4,Software Engineer,Innovate Solutions,Part-Time,4.691614663,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,90,84,83,257,85.66666667,B
687,22,F,Indian,Perak,student687@example.com,2.49,Internship,Business,"80, 95, 88",AWS Certified Solutions Architect,TensorFlow,Communication,Internship,0.8,Data Analyst,Innovate Solutions,Part-Time,1.326241286,Junior Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Software Engineer,80,95,88,263,87.66666667,B
688,29,F,Malay,Kuala Lumpur,student688@example.com,2.61,Internship,Data Science,"93, 95, 92",Certified Data Scientist,Python,Leadership,Internship,2.2,Data Scientist,Data Analytics Inc,Part-Time,4.026533828,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,93,95,92,280,93.33333333,A
689,40,M,Malay,Kuala Lumpur,student689@example.com,2.75,Dean's List,Data Science,"86, 92, 84",Certified Data Scientist,Power BI,Communication,Internship,4.4,Data Scientist,Innovate Solutions,Internship,9.089435576,Junior Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Data Science Manager,86,92,84,262,87.33333333,B
690,38,F,Malay,Johor,student690@example.com,2.63,Best Project,Business,"87, 97, 88",Certified Data Scientist,Python,Communication,Full-Time,4,Software Engineer,Data Analytics Inc,Internship,7.192182503,Junior Data Scientist,TechGiant Inc,Software Development,"SQL, Power BI",Become a Data Science Manager,87,97,88,272,90.66666667,A
691,33,M,Malay,Kuala Lumpur,student691@example.com,2.52,Dean's List,Engineering,"81, 91, 97",,R,Leadership,Part-Time,3,Data Scientist,TechGiant Inc,Part-Time,3.112065003,Junior Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Data Science Manager,81,91,97,269,89.66666667,A
692,29,F,Malay,Selangor,student692@example.com,3.09,Dean's List,Data Science,"95, 99, 86",,Python,Communication,Internship,2.2,Data Analyst,Data Analytics Inc,Internship,4.467940753,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,95,99,86,280,93.33333333,A
693,24,M,Indian,Kedah,student693@example.com,2.17,Best Project,Data Science,"95, 95, 91",AWS Certified Solutions Architect,TensorFlow,Communication,Internship,1.2,Data Scientist,Innovate Solutions,Part-Time,5.130306424,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,95,95,91,281,93.66666667,A
694,22,M,Malay,Perak,student694@example.com,3.32,Internship,Engineering,"100, 96, 93",AWS Certified Solutions Architect,Python,Leadership,Part-Time,0.8,Data Scientist,Data Analytics Inc,Internship,3.70390855,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,100,96,93,289,96.33333333,A
695,28,F,Chinese,Johor,student695@example.com,2.19,Best Project,Data Science,"98, 94, 98",,R,Problem Solving,Internship,2,Data Scientist,TechGiant Inc,Part-Time,5.54639203,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,98,94,98,290,96.66666667,A
696,38,M,Malay,Johor,student696@example.com,2.36,Dean's List,Engineering,"92, 96, 86",,R,Leadership,Part-Time,4,Data Scientist,Innovate Solutions,Part-Time,6.945832764,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,92,96,86,274,91.33333333,A
697,27,M,Indian,Selangor,student697@example.com,3.27,Best Project,Business,"82, 89, 87",AWS Certified Solutions Architect,TensorFlow,Communication,Internship,1.8,Data Scientist,Innovate Solutions,Part-Time,5.705565446,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,82,89,87,258,86,B
698,38,F,Other,Kedah,student698@example.com,3.4,Internship,Engineering,"85, 89, 99",AWS Certified Solutions Architect,TensorFlow,Problem Solving,Internship,4,Data Analyst,Innovate Solutions,Part-Time,5.950104678,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,85,89,99,273,91,A
699,22,F,Malay,Kedah,student699@example.com,2.05,Internship,Computer Science,"97, 84, 92",Certified Data Scientist,TensorFlow,Problem Solving,Internship,0.8,Data Analyst,TechGiant Inc,Internship,4.751665278,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,97,84,92,273,91,A
700,36,F,Chinese,Perak,student700@example.com,3.51,Best Project,Data Science,"89, 92, 99",Certified Data Scientist,SQL,Problem Solving,Part-Time,3.6,Data Analyst,Data Analytics Inc,Full-Time,7.299480234,Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,89,92,99,280,93.33333333,A
701,26,F,Malay,Kuala Lumpur,student701@example.com,2.48,Internship,Business,"81, 93, 96",,R,Leadership,Internship,1.6,Data Analyst,TechGiant Inc,Full-Time,2.315469793,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,81,93,96,270,90,A
702,30,M,Chinese,Kuala Lumpur,student702@example.com,3.46,Dean's List,Business,"86, 97, 99",AWS Certified Solutions Architect,SQL,Leadership,Internship,2.4,Software Engineer,TechGiant Inc,Internship,6.021566618,Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,86,97,99,282,94,A
703,37,M,Indian,Kuala Lumpur,student703@example.com,2.04,Best Project,Business,"87, 86, 83",,Python,Problem Solving,Internship,3.8,Data Scientist,TechGiant Inc,Part-Time,4.578074498,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,87,86,83,256,85.33333333,B
704,40,M,Chinese,Kuala Lumpur,student704@example.com,2.62,Internship,Data Science,"93, 94, 96",,TensorFlow,Leadership,Part-Time,4.4,Data Scientist,TechGiant Inc,Internship,5.182676702,Junior Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Data Science Manager,93,94,96,283,94.33333333,A
705,40,F,Other,Perak,student705@example.com,2.11,Dean's List,Engineering,"96, 99, 87",AWS Certified Solutions Architect,Python,Leadership,Part-Time,4.4,Data Scientist,Innovate Solutions,Full-Time,4.5055334,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,96,99,87,282,94,A
706,18,F,Chinese,Kuala Lumpur,student706@example.com,3.8,Internship,Data Science,"91, 88, 97",AWS Certified Solutions Architect,Python,Communication,Part-Time,0,Software Engineer,Innovate Solutions,Internship,2.17030508,Senior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,91,88,97,276,92,A
707,34,F,Malay,Kedah,student707@example.com,3.34,Internship,Engineering,"86, 98, 98",,SQL,Leadership,Part-Time,3.2,Software Engineer,Innovate Solutions,Part-Time,7.577313605,Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Software Engineer,86,98,98,282,94,A
708,20,F,Other,Selangor,student708@example.com,3.33,Best Project,Engineering,"92, 89, 92",Certified Data Scientist,Power BI,Communication,Internship,0.4,Data Scientist,Innovate Solutions,Internship,3.847661876,Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Senior Data Scientist,92,89,92,273,91,A
709,30,M,Chinese,Perak,student709@example.com,2.62,Best Project,Data Science,"89, 88, 93",Certified Data Scientist,Power BI,Communication,Part-Time,2.4,Software Engineer,TechGiant Inc,Full-Time,2.59482327,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,89,88,93,270,90,A
710,35,F,Chinese,Selangor,student710@example.com,3.01,Best Project,Computer Science,"89, 95, 86",AWS Certified Solutions Architect,Python,Leadership,Internship,3.4,Data Analyst,Data Analytics Inc,Internship,6.324713224,Junior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Software Engineer,89,95,86,270,90,A
711,28,F,Indian,Kedah,student711@example.com,2.94,Dean's List,Business,"93, 99, 99",AWS Certified Solutions Architect,SQL,Problem Solving,Full-Time,2,Data Scientist,Innovate Solutions,Full-Time,2.930545313,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,93,99,99,291,97,A
